,id,name,popularity,artists,release_date,danceability,energy,loudness,mode,speechiness,acousticness,valence,tempo
458637,06JT93pitg94wV7HXBp2Ml,Tombé pour la France - 2006 Remaster,19.0,['Étienne Daho'],1986-04-01,0.7240000000000001,0.905,-4.543,1.0,0.0325,0.0517,0.9159999999999999,126.531
459673,6sCUvYXh9cQiYIXsEFPdV3,Saga cité,27.0,['Douk Saga'],1993-01-01,0.774,0.922,-2.8789999999999996,1.0,0.0624,0.0861,0.943,130.007
459795,5IrbhlBiTEFkTdI8zD7hj4,Zaama Zaama,35.0,['Takfarinas'],1995,0.805,0.9570000000000001,-4.91,1.0,0.0521,0.166,0.9520000000000001,130.004
459964,2mnU9Md8ndOVULjtXPBjaW,La taille de ton amour - Who Do U Love,26.0,['Jane Fostin'],1996,0.703,0.9159999999999999,-3.1689999999999996,0.0,0.0756,0.0529,0.9079999999999999,90.008
460060,71Hr6zysZCc50WLsjZxQn4,Aucune Fille Au Monde - Radio Edit,23.0,['G Squad'],1996-10-03,0.8079999999999999,0.965,-4.027,0.0,0.0374,0.0268,0.971,126.04
461082,1clBNMIizweS7mhJcyKFhK,Un gaou à Oran - Radio Edit,44.0,"['113', 'Magic System', 'Mohamed Lamine']",2004-06-21,0.848,0.963,-3.342,1.0,0.0813,0.0183,0.9470000000000001,127.97399999999999
461144,2Fh1B5ti4CR60ZQ17E7OcN,Un gaou à Oran - Radio Edit,38.0,"['113', 'Magic System', 'Mohamed Lamine']",2004-06-28,0.841,0.9590000000000001,-3.327,1.0,0.099,0.0193,0.914,127.93299999999999
461434,2qLECr1Z9a9IMoAGAUbHQI,Bouger bouger,35.0,['Magic System'],2006,0.777,0.955,-1.268,0.0,0.266,0.0896,0.94,128.003
461582,0F0nn9OAvdo8tn1CVNhmyb,Ki dit mié,40.0,['Magic System'],2007,0.747,0.948,-2.221,0.0,0.0571,0.0159,0.9490000000000001,127.99600000000001
461599,0zGYn8nDSKS6jftZ6lurXt,A L'horizontale,50.0,"[""Keen' V""]",2008-11-17,0.763,0.937,-4.507,1.0,0.0489,0.18100000000000002,0.968,132.067
461608,6m9geVsbI6BsPZ6CESmK3c,Décalé Gwada,45.0,['Jessy Matador'],2008-11-24,0.8440000000000001,0.943,-2.5140000000000002,1.0,0.127,0.138,0.927,125.15
461711,0orlW7BtqSRG6dLaqiHXpa,Anam Manjar,35.0,['Mauresca Fracas Dub'],2008-01-01,0.93,0.915,-4.73,0.0,0.16,0.431,0.971,130.033
461719,7DfUfxjJJPx3UBdSgzU6Ot,Keen'V Phenom'N,34.0,"[""Keen' V""]",2008-11-17,0.7090000000000001,0.966,-3.6510000000000002,0.0,0.11199999999999999,0.0273,0.966,156.99200000000002
461792,5a4682OVr9kqvXRlxVKlYb,Laisse-toi aller bébé - Radio Mix,40.0,['Collectif Métissé'],2009-01-01,0.77,0.968,-2.8760000000000003,0.0,0.0537,0.00783,0.9640000000000001,128.006
461880,4eXerBzWuWUWRCayo0DcdC,Super Pouvoir D'Achat,35.0,['La Chanson Du Dimanche'],2009-01-01,0.706,0.917,-4.203,1.0,0.051,0.0798,0.9259999999999999,139.65200000000002
461978,4rIC8HTqJdek2heOWzaqPA,L'amour du risque,41.0,"['Le Rat Luciano', 'Fonky Family']",2010-06-16,0.727,0.904,-3.01,1.0,0.281,0.14800000000000002,0.963,90.65899999999999
462035,5C26pwczRBdH6mcd3Iu0Rt,A Quoi Bon Sert,36.0,"['Kamelancien', 'Rohff']",2010-02-15,0.7709999999999999,0.91,-4.053999999999999,0.0,0.226,0.39399999999999996,0.9209999999999999,95.984
462389,4Qcc2zA8DqpqpWg7aPSgaf,Last Night - Original Version,47.0,"['Chris Anderson', 'DJ Robbie']",2013,0.8059999999999999,0.9259999999999999,-3.47,1.0,0.0405,0.14300000000000002,0.965,121.23700000000001
464025,68MUs0H9Y0SjRsOfiahKNG,Guytoune,57.0,"['Jul', 'Naps']",2020-12-18,0.943,0.907,-4.633,0.0,0.0864,0.0172,0.9670000000000001,129.974
467342,6h0BYc1cyG43yJFVxG16xR,Crack Rock Steady,43.0,['Choking Victim'],1999-03-30,0.74,0.938,-3.207,1.0,0.147,0.21899999999999997,0.9640000000000001,99.758
467706,4i2HYTGM7yHty0qVhD3lqD,Kryptonite,54.0,"['Killer Mike', 'Blackowned C-Bone', 'Rock D The Legend', 'Big Boi']",2005-01-01,0.863,0.9159999999999999,-4.523,1.0,0.13699999999999998,0.0829,0.9640000000000001,145.18200000000002
469172,3PvmHbVALfJk9rxsSOg0UT,Statue Of Liberty - 2001 Remaster,28.0,['XTC'],1978-01-20,0.7040000000000001,0.93,-4.271,1.0,0.0669,0.0946,0.9670000000000001,138.708
470067,0EspjbMPh9ze4Sj02YGELi,Lady Marmalade - 1998 Remix,37.0,"['All Saints', 'Johnny Douglas', 'Paul Wright III']",1997,0.8490000000000001,0.9490000000000001,-4.263,0.0,0.0348,0.177,0.9520000000000001,116.225
470288,4OGZ8hbvwe6FsEzdh16vxj,I Luv U,45.0,['Dizzee Rascal'],2003-07-21,0.736,0.914,-3.707,1.0,0.285,0.318,0.932,136.06799999999998
470303,3QD2mDnbcTQNTIyJRmNmut,Mundian To Bach Ke (Beware Of The Boys - Jay Z Remix),38.0,"['Panjabi MC', 'JAY-Z']",2003,0.706,0.919,-3.984,1.0,0.126,0.226,0.9390000000000001,97.851
470315,0tWdRXWDUd1gWLthXgk6Dp,All I Want - Sunship Radio Edit,51.0,"['Mis-Teeq', 'Sunship']",2004-07-13,0.795,0.919,-3.07,0.0,0.0835,0.37,0.96,134.079
470539,0GrrLYCH8u81aENhC8FBF4,That's Not My Name,53.0,['The Ting Tings'],2008-05-19,0.755,0.9009999999999999,-3.1519999999999997,1.0,0.0893,0.0451,0.9590000000000001,145.042
472067,41Cg3v81kvz9La7BEAEnVs,Needles and Pins - 2018 Remaster,28.0,['Ramones'],1978-09-21,0.732,0.935,-2.928,1.0,0.031,0.0145,0.961,119.21799999999999
473618,1TvqDSFRG9rkROc5XrjcAO,Rompo Las Cadenas,25.0,['Los Gorilas'],1997-08-05,0.826,0.9359999999999999,-4.925,0.0,0.0349,0.228,0.912,99.234
474098,2wOheEZMurZSNvgtBkFJHg,Eso Espero,35.0,['Catupecu Machu'],2000-01-01,0.7070000000000001,0.96,-2.806,1.0,0.0427,0.013000000000000001,0.905,137.968
474388,0m2zpziSHVZ8w4MnyCMtQR,Baila este Pasito,37.0,['Sebastian'],2003-07-01,0.7829999999999999,0.904,-3.225,0.0,0.0577,0.418,0.951,144.273
474466,3aKLkwF1Bec5R1FZ3NEmts,Jamás,38.0,['La Nueva Luna'],2004,0.76,0.909,-3.4360000000000004,0.0,0.0372,0.28,0.953,94.899
475006,0DDx0rhVvS0p5s67UWErp3,Mentías,34.0,['Los Reyes del Cuarteto'],2009-01-01,0.7709999999999999,0.9259999999999999,-3.6060000000000003,1.0,0.045,0.0356,0.9129999999999999,153.03
475209,7oTYO5JeU5twEZQPeVMrys,La Dominguera,36.0,['Los Charros'],2011-10-31,0.7070000000000001,0.948,-4.269,1.0,0.0605,0.46299999999999997,0.966,95.087
475396,6WGLSkAI0uSFuUC5A1cUrW,Nadie Como Tú,50.0,['Miranda!'],2014-05-05,0.805,0.9440000000000001,-3.752,1.0,0.0266,0.0908,0.9670000000000001,104.01299999999999
476868,4xnucvIktqiQowLjbUj9q5,Don't Rush Me,35.0,['Taylor Dayne'],1988-01-19,0.73,0.9059999999999999,-4.729,0.0,0.0412,0.40700000000000003,0.9590000000000001,130.267
477497,2Ccmlb0IND59xtrAMHgFKh,Te Doy Mi Corazon,30.0,['La Rosa'],1999-05-18,0.713,0.9209999999999999,-3.903,1.0,0.0321,0.28,0.948,96.02799999999999
477548,0yQAxyvJ5jhiNrr90hruHt,Estocolmo - Radio Version,40.0,['Mendez'],2000-01-01,0.7340000000000001,0.95,-4.162,0.0,0.0557,0.0439,0.9009999999999999,123.988
477553,31VE8Xxqkxc7F8meLAxzns,El Durazno Y El Melon,34.0,['Chancho En Piedra'],2000-09-25,0.759,0.9359999999999999,-2.516,1.0,0.0391,0.0443,0.966,112.20100000000001
477731,5BXyjSdrtgauuEh3htxgLU,Para que Baile Mi Gente,35.0,['Rafaga'],2003,0.856,0.925,-4.897,0.0,0.0697,0.156,0.938,101.435
477933,5AdNZqyB8T3XCfAglRyjMg,Dame Un Poquito,45.0,['Wisin & Yandel'],2007,0.764,0.9179999999999999,-4.294,0.0,0.0799,0.301,0.914,104.994
478053,5riz0O6tDA0weNjQxeBZHZ,Una Ráfaga De Amor,40.0,['Rafaga'],2008-11-05,0.754,0.907,-3.69,0.0,0.0354,0.22899999999999998,0.946,101.045
478065,57r6mygMVbLwG1epbXETyc,Enamorado De Ti,37.0,['Rafaga'],2008-11-05,0.802,0.902,-4.646,0.0,0.0407,0.14,0.929,101.126
478091,5PxfUfnLfar9dB33FCT0Gy,Wild Spain,44.0,['Ska-P'],2008-10-07,0.76,0.905,-3.364,1.0,0.0335,0.007109999999999999,0.93,154.042
478146,0eWhtfTZPFGNv4sPFY3luN,"You're My Heart, You're My Soul '98",44.0,['Modern Talking'],2009-11-06,0.7390000000000001,0.9490000000000001,-3.592,0.0,0.0392,0.00355,0.968,119.32700000000001
478259,2yTDWOCN0jpezKGhAHG68o,Me Enteré,45.0,"['Daddy Yankee', 'Tito ""El Bambino""']",2010-04-27,0.715,0.96,-3.562,0.0,0.0357,0.0816,0.943,116.01700000000001
478705,71FKuIlwT5pnVblc3oHHov,"Llámame, Búscame",0.0,['Noche de Brujas'],2015-10-12,0.7509999999999999,0.9179999999999999,-3.195,0.0,0.0361,0.095,0.904,101.96700000000001
480756,4GzEpJ311dKzghihxdatHz,Selección de Caporales: Sambos Illimani / Sambos Caporales,24.0,['Llajtaymanta'],2001-08-13,0.7659999999999999,0.9279999999999999,-4.931,0.0,0.0703,0.451,0.93,135.059
481013,3CZt8VxDIVwKGHFZCGsOeR,Kutimuy Vidita,26.0,['THEMPO'],2007-11-08,0.7140000000000001,0.9229999999999999,-3.5780000000000003,0.0,0.0468,0.44299999999999995,0.943,154.119
481049,1XmVDURIONkL2OxpuXWWNA,Por Ti Baby,36.0,"['A.B. Quintanilla III', 'Kumbia All Starz', 'Nigga']",2008-01-01,0.701,0.972,-3.2969999999999997,1.0,0.126,0.133,0.961,93.975
481180,5h70nSwN4FJFVU7Sg5MaT2,Kalincha Imilla,31.0,['Los Kjarkas'],2012-09-01,0.706,0.914,-4.17,1.0,0.131,0.613,0.968,152.048
481196,5v3vs8pYRuOSeObBiDLqNv,Bailarín Churito,25.0,['El Negro Palma'],2012-09-18,0.7759999999999999,0.909,-4.102,0.0,0.149,0.5710000000000001,0.925,115.215
481231,5T768vrqeEvQlKqGl0nBBZ,Soy Tu Nene Malo,41.0,['Nene Malo'],2013-12-13,0.807,0.9690000000000001,-1.286,0.0,0.0794,0.385,0.92,100.965
481238,0NoDpmjbTWCJbc6D0szkwD,Mi Reina,40.0,['Henry Mendez'],2013-01-15,0.8109999999999999,0.93,-4.677,1.0,0.0473,0.0501,0.961,127.932
484769,4z43lF6iJqTLJPxjJbEft8,Einfach geil,18.0,['Wolfgang Petry'],1992,0.708,0.9059999999999999,-3.515,1.0,0.028999999999999998,0.40299999999999997,0.9390000000000001,109.979
486080,0tkQ3LrxKyiT9x8a2MBarw,Dein Püppchen tanzt nicht mehr,43.0,['Michelle'],1998-01-01,0.7559999999999999,0.917,-3.958,1.0,0.039,0.376,0.945,120.12200000000001
486675,07uaRPr4YYcB35WQ4kU6vK,La Bomba - Original Radio Mix,39.0,['King Africa'],2001-01-01,0.883,0.951,-3.622,1.0,0.182,0.0798,0.9009999999999999,100.01799999999999
486886,5brJZVLD2PTsa8LLpEA4hx,Oci zelene,40.0,['Milos Bojanic'],2004,0.7490000000000001,0.917,-3.207,0.0,0.0665,0.575,0.972,114.861
487029,1o5evgltJughVgrPinzAOV,Ein Stern (der deinen Namen trägt) - Party Mix,54.0,"['DJ Ötzi', 'Nik P.']",2007-01-01,0.7170000000000001,0.9620000000000001,-3.435,1.0,0.0329,0.00489,0.943,126.015
487051,5OjIpU2wnpV30LNFZTdrtq,Und morgen früh küss ich dich wach,50.0,['Helene Fischer'],2007-01-01,0.772,0.9279999999999999,-4.391,1.0,0.0361,0.204,0.92,119.991
487168,31OLgf7cdq1yBvvP7qeY5l,Ljepsa Od Noci,45.0,['Šako Polumenta'],2008,0.76,0.902,-1.797,0.0,0.0336,0.11599999999999999,0.92,130.006
487388,1fxYkton9dWrinsReCdeUz,Vienna Calling,49.0,['Falco'],2010-10-22,0.813,0.912,-3.95,0.0,0.0985,0.256,0.94,131.591
487763,2Vz4iMRlwS95zChQbZo4HL,Scheiss auf Schickimicki - Video Edit,56.0,"['Stefan Stürmer', 'Mia Julia']",2014-12-12,0.769,0.9590000000000001,-2.9610000000000003,1.0,0.0931,0.0645,0.951,128.041
487878,0NjLgGCwHAE0KhVTALxdCb,Die Nacht von Freitag auf Montag,56.0,['Peter Wackel'],2015-07-11,0.731,0.9990000000000001,-2.174,1.0,0.0929,0.0359,0.9309999999999999,141.094
487906,1wMoaYl7HCU9thAkhBt383,"Polka, Polka, Polka - Club Mix",56.0,['Brings'],2015-02-27,0.778,0.99,-4.227,0.0,0.0476,0.00983,0.9309999999999999,127.99799999999999
488100,5vY9YfFgbMmcS3eYqzMfKA,Stand Together (Tous ensemble),35.0,['Open Season'],2016,0.7559999999999999,0.9079999999999999,-3.6180000000000003,1.0,0.0446,0.0722,0.917,123.99
489448,1t44riL8M0Vxt0fb40y8ob,Dem Bow,23.0,['Shabba Ranks'],1995,0.888,0.929,-4.798,1.0,0.218,0.244,0.96,98.32
489862,2NLhmfLIJar6p5SJNlAGFb,Tu Arca,29.0,"['Banton', 'Ghetto']",2007-01-01,0.7440000000000001,0.938,-3.628,0.0,0.135,0.21600000000000003,0.9059999999999999,94.999
489864,63XZS8QvvmQb5OQfweFqob,Let Him Go,28.0,['Beenie Man'],2007,0.735,0.971,-4.996,1.0,0.0873,0.523,0.9209999999999999,93.661
489900,5vumHpp9niAAeq6oDgiMi5,El Alicate,25.0,['Aldo Ranks'],2008-01-01,0.789,0.92,-3.968,1.0,0.0659,0.154,0.937,119.993
490179,5PKdhX6Gvqg7tnV6xB4MMp,Wild Gilbert,36.0,['Lovindeer'],2014-02-04,0.789,0.937,-3.875,1.0,0.175,0.373,0.9359999999999999,190.87099999999998
491007,7b70NlLCPcE4N0RUDJLWZJ,Out of Touch - Club Version,35.0,"['Daryl Hall & John Oates', 'Arthur Baker']",1984,0.754,0.917,-4.515,1.0,0.0299,0.0334,0.9390000000000001,114.87
491852,0cNUZXAZpvtahN3FUMB19B,We like to Party! (The Vengabus) - More Airplay,40.0,['Vengaboys'],1998,0.7879999999999999,0.924,-4.897,1.0,0.0535,0.00122,0.948,135.987
491921,1WzPIvTHX1ThXzXlUnFDLW,Who The Hell Are You,44.0,['Madison Avenue'],2000-11-07,0.733,0.903,-4.855,0.0,0.0933,0.000923,0.915,127.537
491991,78ZpGrufkYznYUF1BC9KsL,M!ssundaztood,50.0,['P!nk'],2001,0.804,0.9279999999999999,-4.788,0.0,0.0409,0.000226,0.975,119.999
492294,6SQgWgXTus79mUfsSqgAuQ,Happy In MY Hoody,40.0,['Bliss n Eso'],2008-04-26,0.8440000000000001,0.909,-4.842,1.0,0.16899999999999998,0.35600000000000004,0.9490000000000001,100.50399999999999
492296,4Qn1QhHhUT01LfpBnC7xnf,Wild Wild West,51.0,['The Escape Club'],2008-10-01,0.7240000000000001,0.907,-4.78,0.0,0.0632,0.0187,0.9620000000000001,139.016
492455,4gIyQ374qO8nTttl6AuOeR,Arnold,44.0,['Luke Million'],2011-06-18,0.89,0.963,-1.9409999999999998,0.0,0.0789,0.32299999999999995,0.96,109.37200000000001
492749,05n5jVlrWO9hFjtfHU61OT,Don’t Be So Shy - Filatov & Karas Remix,45.0,"['Imany', 'Filatov', 'Karas']",2016-03-11,0.737,0.9540000000000001,-2.9360000000000004,0.0,0.05,0.034,0.904,119.979
496721,0s1hlCoYDkeAY3yRfBR2cZ,Genau wie du (Ranma 1/2),22.0,['Anime Allstars'],1990-01-01,0.722,0.915,-3.783,1.0,0.0404,0.507,0.951,164.66
498092,3GBIqif78yVXGfduiEPEPO,Einfach geil,44.0,['Wolfgang Petry'],1998,0.708,0.912,-3.514,1.0,0.0289,0.39,0.9440000000000001,109.977
499412,1HTEtJyzBfaAE5Og0zVzPR,Superhupen,41.0,['Jörg Und Dragan'],2006-10-20,0.7659999999999999,0.9590000000000001,-2.275,1.0,0.0412,0.0728,0.966,140.001
499502,01Ub6TnIVJOgdSSM18VkLP,Joana,42.0,"['Peter Wackel', 'Chriss Tuxi']",2007-01-01,0.763,0.9059999999999999,-4.856,1.0,0.0336,0.175,0.961,126.04299999999999
499654,3yOQclIXmcGj0kjXQMFuZL,Feel The Rush - Radio Edit,39.0,['Shaggy'],2008-06-17,0.743,0.94,-4.886,1.0,0.0769,0.00941,0.9620000000000001,124.04899999999999
500256,5YFyfnCVySZZ2ahCtsCqtN,Der Teufel...,52.0,['Schandmaul'],2014-01-01,0.75,0.929,-3.168,1.0,0.0636,0.0207,0.9520000000000001,124.995
500610,2f7yxVf3k37e1YKEyJENw2,"Samba, Rumba, Cha Cha Cha",48.0,['Lichterkinder'],2016-11-11,0.86,0.9309999999999999,-3.965,1.0,0.106,0.0795,0.9309999999999999,115.07700000000001
500701,0m89E9zmNzOGuuZWEvZZGm,A Mann für Amore - Single Mix,53.0,['DJ Ötzi'],2017-03-24,0.769,0.93,-2.028,1.0,0.0391,0.124,0.978,122.005
502089,652917llkbyN8svp2awkWC,I bin a Kniera (Die goldene Kniescheibe),5.0,['Georg Danzer'],1978-01-01,0.722,0.9329999999999999,-4.737,1.0,0.0665,0.165,0.9620000000000001,128.912
502734,1FAVcwhqUxxaq4rwUvSkIi,It's Tricky,32.0,['Run–D.M.C.'],1986-05-15,0.965,0.9179999999999999,-4.793,0.0,0.158,0.00309,0.941,128.126
503853,6DFNGK65OF8vPBwHmu2JSN,Tirolerzeit,26.0,['Zellberg Buam'],1997-01-01,0.703,0.9329999999999999,-4.175,1.0,0.0538,0.188,0.941,101.01
504072,1FLU8EffoTN6urAN2reN2R,Koliko Plavo Nebo Je,32.0,['Dragan Pejic Peja'],1999,0.722,0.904,-3.735,0.0,0.17300000000000001,0.13699999999999998,0.9570000000000001,90.01899999999999
504190,4Va4ZEK3aUtbdMGuGj4UYA,Bezobrazno zelene,40.0,['Zeljko Samardzic'],2001-10-01,0.718,0.96,-3.531,1.0,0.115,0.12300000000000001,0.917,94.02799999999999
504257,4TkFGjKMOAZcIg6dXdKI2Z,Cela kafana je ustala na noge,32.0,['Cira'],2002,0.733,0.953,-4.977,1.0,0.0601,0.247,0.9690000000000001,87.999
504259,2AgYoBhg8op8cD1rrJwlEc,Evropa,32.0,['Stoja'],2002,0.754,0.932,-3.248,1.0,0.0293,0.545,0.963,100.01799999999999
504316,4OMhZ2xL91yRuqChtaN03E,Kakvo tijelo Selma ima,40.0,['Selma Bajrami'],2004-01-01,0.72,0.9590000000000001,-4.523,0.0,0.0619,0.20199999999999999,0.975,92.042
504345,0tu4CVLTT8KTUyMFs41Dfa,Hajde Mala,37.0,['Jasmin Muharemovic'],2005,0.7829999999999999,0.9209999999999999,-4.466,0.0,0.0694,0.474,0.972,139.06
504389,5HzZfvNWKk4HDt7hHBO7ie,"Urig, Fetzig, Boarisch",35.0,['Die Grubertaler'],2006-11-30,0.789,0.9520000000000001,-2.5860000000000003,0.0,0.16899999999999998,0.177,0.9179999999999999,110.01700000000001
504391,1MFMcy4eFyxNwm3QahL56X,Panika,38.0,['Djogani'],2006-01-01,0.76,0.93,-3.0060000000000002,1.0,0.0524,0.14800000000000002,0.9690000000000001,94.964
504399,7sB4OvcwUo8dmG3CLXlXZa,Maria Angela,32.0,['Oliver Haidt'],2006-01-01,0.72,0.981,-3.327,1.0,0.04,0.0117,0.9440000000000001,129.933
504400,2URUYbVgyg2YPsxpqBYCKq,Schei-wi-dei-wi-du-wi-dei,35.0,['Die Mayrhofner'],2006-04-21,0.723,0.978,-3.987,1.0,0.07400000000000001,0.623,0.938,112.796
504405,6iUd31f5UXUAAF5AK08taE,Ramba Zamba,32.0,['Die Grubertaler'],2006-11-30,0.7170000000000001,0.946,-2.112,1.0,0.10300000000000001,0.298,0.927,111.059
504425,3I27jmlZdn1Jso7bI1gQAo,Hintermoser Kathi (A Dirndl wie a Zelt),30.0,['DJ Ötzi'],2007-01-01,0.772,0.955,-3.825,1.0,0.0847,0.0566,0.966,135.994
504431,5X5aCYKteP4UNwHF5TrVNU,Pronto Guiseppe!,30.0,['DJ Ötzi'],2007-01-01,0.708,0.977,-2.8539999999999996,1.0,0.138,0.0269,0.9470000000000001,136.075
504447,2H11a2O8kG97rcnkJt23hi,Ein Stern (der deinen Namen trägt) - Radio Mix,39.0,"['DJ Ötzi', 'Nik P.']",2007-01-01,0.722,0.94,-3.688,1.0,0.0283,0.0113,0.948,126.022
504467,2aCVTUtfj064r9YQJskEDt,Kafana na Balkanu,41.0,['Funky G'],2008-11-25,0.754,0.9229999999999999,-4.316,1.0,0.0565,0.21899999999999997,0.951,127.022
504488,1kXPjBLVu2yRZaVAltDQFx,Boarisch Medley: Zillertaler Mander live on Tour / Rauthäusl Boarischer / Boarisch tanzen / Crystal-Boarischer / Kirchtagsboarischer,32.0,['Zillertaler Mander'],2008-03-03,0.768,0.94,-1.9369999999999998,1.0,0.0815,0.311,0.912,106.994
504518,1kwgkntsL9aHneyNhC6znI,Der Mann im Mond - Radio Mix,34.0,['Nik P.'],2009-07-02,0.755,0.9470000000000001,-4.735,1.0,0.0377,0.0444,0.943,124.95299999999999
504617,0UQj5UduMgpn6qyWIJObyb,Mit Leib und Seel a Bauer (neu),31.0,['Zillertaler Mander'],2011-07-20,0.728,0.915,-2.6719999999999997,1.0,0.0508,0.21100000000000002,0.9229999999999999,111.48299999999999
504843,4L32cwovgYVLF7nPPTnUzr,Net mit mir,40.0,['Melissa Naschenweng'],2017-02-24,0.764,0.927,-3.142,1.0,0.0431,0.0325,0.9520000000000001,124.98100000000001
507228,2dXEmyisxEhBKqpOcSfzkT,Gurul a ko (Rád gondoltam),10.0,['Republic'],1997-01-01,0.723,0.9490000000000001,-2.668,1.0,0.031,0.0544,0.961,129.577
507929,4REmwaoBkYAVsfZlWFf9oH,"Raggamoffin, Pt. 2",16.0,['L.L. Junior'],2003-06-01,0.831,0.95,-1.137,1.0,0.105,0.0158,0.9259999999999999,94.962
507977,5TamiA4U2DvHLFZSNvUB6U,Táncolj Én Velem,22.0,['L.L. Junior'],2004-01-01,0.794,0.943,-1.78,0.0,0.0412,0.175,0.96,100.021
507980,344jzKdBGLJYZdhKjj4884,This Is The World We Live In,38.0,['Alcazar'],2004-06-10,0.7140000000000001,0.935,-0.213,1.0,0.0554,0.027000000000000003,0.956,124.992
508028,59vIR2to12kpY70F7aHEqa,Homokba Írt Szerelem,33.0,['V-Tech'],2005-01-01,0.797,0.9059999999999999,-3.29,0.0,0.0447,0.239,0.968,99.99700000000001
508380,52mgeuD9KDPf5KyR9iCO5a,Rendőr Bácsik Ne Bántsatok Engem,19.0,['A Ket Zsivany'],2008-10-10,0.728,0.973,-3.674,0.0,0.0883,0.0113,0.924,154.94799999999998
508394,3nhl2qgHPrXcDfKfHIYEaD,Sírd El Gitár,19.0,"['BÓDI GUSZTI', 'Fekete szemek']",2008-10-01,0.736,0.96,-4.6419999999999995,0.0,0.0544,0.109,0.96,140.053
508774,28sxwi4m2H5TQ1bWbBocug,Jaj De Cuki,26.0,['Nótár Mary'],2011-01-01,0.71,0.971,-1.082,0.0,0.0898,0.147,0.968,75.002
508782,3TsxVVGfm6qZsx7UoOah0N,Ma este mulatunk,25.0,"['MC Hawer', 'Tekkno']",2011-11-01,0.73,0.9670000000000001,-4.6819999999999995,0.0,0.15,0.251,0.938,141.944
508784,2k5xdMq3NBk3yByUNzxbRu,Tevagyazakitalegjobban,24.0,['Back II Black'],2011-10-01,0.745,0.96,-4.2010000000000005,1.0,0.0471,0.13699999999999998,0.9670000000000001,115.928
509088,3jYEE7jSDZNdWDq17z4IzG,Hápi Kacsa,23.0,['Pap Rita'],2013-10-18,0.845,0.9640000000000001,-4.981,0.0,0.0447,0.0408,0.92,129.606
509218,5ijDRuE32lJd4Nma9OQybi,Dühbe Jövünk,26.0,"['Killakikitt', 'Barbárfivérek']",2014-08-27,0.7829999999999999,0.948,-3.1260000000000003,0.0,0.242,0.18899999999999997,0.9359999999999999,87.07799999999999
509241,1nnrQaXEI89XJaBO8MrFnu,Szoszi Van,28.0,['Nótár Mary'],2014-11-03,0.904,0.953,-2.112,0.0,0.102,0.0831,0.97,128.032
509271,1hefYb5tu6XPWanaUbDf7w,Mulatunk Az Éjszakában,26.0,['Jolly és Suzy'],2014-05-13,0.78,0.94,-2.392,0.0,0.0543,0.0892,0.9640000000000001,130.006
509328,1cKbpFWEjuZfWlVb3iZLfF,Dali dalilej,34.0,['Kis Grófo'],2015-12-09,0.8290000000000001,0.961,-2.037,0.0,0.0637,0.0957,0.948,134.977
509354,1YelgdqEnzc03sV4sxY827,Gigolo,30.0,['Kis Grófo'],2015-12-09,0.852,0.9520000000000001,-2.8,1.0,0.0694,0.086,0.968,131.0
509390,6E7oFW7xTK6Ghucsq6tMUj,Emergency,58.0,['Icona Pop'],2015-07-17,0.8340000000000001,0.9690000000000001,-3.383,1.0,0.063,0.0558,0.9279999999999999,125.985
510498,7zl3tvTJCkGQjIk1EHdSgM,Dreamland,50.0,['BENNIE K'],2005-11-09,0.74,0.97,-1.8559999999999999,1.0,0.10300000000000001,0.027999999999999997,0.903,139.942
510535,18QTj8jNPzSyF2bcCKmQAR,Ти ж мене підманула,31.0,['Vopli Vidopliassova'],2007-03-15,0.757,0.9440000000000001,-4.416,1.0,0.142,0.177,0.929,150.097
510544,0FhzyNrYrrgdxhcMOXW0Dl,Ромео,17.0,['Мері'],2007-04-28,0.7909999999999999,0.914,-2.5069999999999997,0.0,0.0401,0.0175,0.971,126.075
510619,3pPZBVVwoF9u1q4nVyBDDV,"Ой, мамо, люблю Гриця",23.0,['Mad Heads'],2011,0.7390000000000001,0.929,-4.9510000000000005,1.0,0.0553,0.191,0.971,167.899
510634,7qkTGK5FNeRvYw32bcs2yh,Облака,33.0,['LOBODA'],2012-01-01,0.725,0.9420000000000001,-3.635,0.0,0.052000000000000005,0.0083,0.9490000000000001,120.006
522853,4rh5ggEU9xXIlbinshMZk9,Chali Gali Kottindamma,25.0,"['S. P. Balasubrahmanyam', 'S. Janaki']",1988-06-10,0.779,0.903,-2.35,1.0,0.0692,0.474,0.9009999999999999,123.1
523261,7GIwMYokgNVkRdUCQ4FpOX,Allatappa,26.0,"['S. P. Balasubrahmanyam', 'K. S. Chithra']",1990-08-09,0.77,0.946,-3.347,1.0,0.121,0.743,0.9620000000000001,81.20100000000001
524469,3krETAgKVQkstAgPJHLu8P,Reddu Reddu,32.0,"['S. P. Balasubrahmanyam', 'K. S. Chithra']",1995-02-26,0.816,0.9229999999999999,-3.9019999999999997,0.0,0.0837,0.634,0.93,127.50299999999999
525363,39fvTWyaL67W4BYEMda5Nj,Mehndi Wali Raat,22.0,"['Anand Raj Anand', 'Mohammed Aziz', 'Nayan Rathod', 'Preeti Uttam Singh', 'Sadhana Sargam']",1998-06-10,0.782,0.922,-3.648,1.0,0.0864,0.218,0.968,101.01899999999999
